x1,y1,r1,g1,b1,x2,y2,r2,g2,b2,x3,y3,r3,g3,b3
1262,189,0,203,203,1207,217,0,227,227,1212,177,64,227,227
1207,217,0,227,227,1168,226,0,210,210,1181,196,64,235,235
271,977,0,42,42,243,1006,0,38,38,236,973,64,41,41
271,977,0,42,42,317,956,0,23,23,307,998,64,41,41
467,1045,0,54,54,511,1061,0,57,57,479,1083,64,72,72
1042,132,0,72,72,990,148,0,132,132,1001,110,64,221,221
220,1040,0,32,32,228,1076,0,44,44,190,1068,64,31,31
228,1076,0,44,44,237,1105,0,82,82,207,1106,64,71,71
1776,739,0,214,214,1781,687,0,206,206,1807,715,64,204,204
932,163,0,149,149,969,189,0,147,147,936,206,64,233,233
908,1022,0,203,203,913,987,0,227,227,940,1012,64,176,176
1643,796,0,184,184,1676,791,0,214,214,1674,825,64,185,185
771,690,0,142,142,742,679,0,114,114,769,661,64,109,109
800,672,0,136,136,769,661,0,109,109,792,633,64,76,76
769,661,0,109,109,800,672,0,136,136,771,690,64,142,142
1502,437,0,162,162,1466,429,0,118,118,1512,391,64,191,191
522,398,0,40,40,432,452,0,7,7,455,385,64,47,47
380,563,0,8,8,432,452,0,7,7,467,575,64,7,7
1683,765,0,147,147,1640,766,0,101,101,1673,731,64,114,114
841,1109,0,172,172,789,1125,0,121,121,800,1107,64,129,129
841,1109,0,172,172,841,1078,0,175,175,868,1090,64,192,192
1202,90,0,200,200,1253,67,0,238,238,1228,107,64,187,187
397,381,0,49,49,422,306,0,32,32,446,353,64,42,42
446,353,0,42,42,499,352,0,60,60,455,385,64,47,47
1710,785,0,114,114,1765,777,0,218,218,1738,807,64,214,214
1389,1036,0,129,129,1382,976,0,146,146,1436,1008,64,118,118
751,1021,0,104,104,720,992,0,153,153,753,991,64,139,139
751,1021,0,104,104,755,1051,0,132,132,718,1038,64,121,121
1494,1011,0,207,207,1464,1034,0,120,120,1436,1008,64,118,118
517,70,0,45,45,786,99,0,145,145,756,118,64,165,165
1228,107,0,187,187,1254,141,0,230,230,1207,140,64,210,210
140,1111,0,39,39,149,1128,0,56,56,143,1132,64,51,51
92,320,0,72,72,121,318,0,75,75,110,339,64,79,79
1191,558,0,187,187,1203,585,0,138,138,1163,574,64,176,176
1601,317,0,82,82,1512,391,0,191,191,1526,243,64,36,36
1512,391,0,191,191,1601,317,0,82,82,1596,398,64,185,185
1637,711,0,25,25,1552,688,0,25,25,1610,657,64,121,121
1422,1113,0,184,184,1449,1113,0,195,195,1423,1133,64,212,212
1096,126,0,188,188,1130,150,0,215,215,1092,180,64,167,167
1139,546,0,212,212,1164,521,0,152,152,1167,544,64,203,203
936,206,0,233,233,905,227,0,220,220,899,190,64,192,192
813,944,0,165,165,779,942,0,135,135,803,914,64,136,136
1320,877,0,18,18,1322,1006,0,167,167,1223,895,64,37,37
455,385,0,47,47,499,352,0,60,60,522,398,64,40,40
513,205,0,76,76,480,181,0,63,63,514,169,64,54,54
271,1013,0,44,44,307,998,0,41,41,294,1040,64,46,46
133,170,0,43,43,158,148,0,28,28,160,177,64,33,33
522,306,0,46,46,484,319,0,57,57,494,279,64,67,67
